,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP
28792,aldresc01,1993,2,MON,NL,1,0,3,0,0,0,0,16,9,4,1,1,4,0.375,6.75,0.0,1,0.0,0,25.0,1,4,0.0,0.0,0.0,5.33
28793,alvarwi01,1993,1,CHA,AL,15,8,31,31,1,1,0,623,168,68,14,122,155,0.23,2.95,8.0,2,7.0,1,877.0,0,78,13.0,6.0,24.0,207.67
28794,anderbr02,1993,1,CAL,AL,0,0,4,1,0,0,0,34,11,5,1,2,4,0.256,3.97,0.0,0,0.0,0,45.0,3,5,0.0,0.0,2.0,11.33
28795,anderla02,1993,1,PHI,NL,3,2,64,0,0,0,0,185,54,20,4,21,67,0.233,2.92,2.0,2,1.0,1,256.0,13,22,2.0,0.0,5.0,61.67
28796,andermi02,1993,1,CIN,NL,0,0,3,0,0,0,0,16,12,11,3,3,4,0.444,18.56,0.0,0,0.0,0,30.0,0,11,0.0,0.0,1.0,5.33
28797,appieke01,1993,1,KCA,AL,18,8,34,34,5,1,0,716,183,68,8,81,186,0.212,2.56,3.0,5,1.0,0,953.0,0,74,3.0,5.0,18.0,238.67
28798,aquinlu01,1993,1,FLO,NL,6,8,38,13,0,0,0,332,115,42,6,40,67,0.276,3.42,1.0,4,5.0,0,471.0,5,43,7.0,2.0,11.0,110.67
28799,armstja01,1993,1,FLO,NL,9,17,36,33,0,0,0,589,210,98,29,78,118,0.271,4.49,6.0,7,7.0,2,879.0,2,105,8.0,10.0,9.0,196.33
28800,arochre01,1993,1,SLN,NL,11,8,32,29,1,0,0,564,197,79,20,31,96,0.271,3.78,2.0,3,3.0,1,774.0,0,89,8.0,5.0,21.0,188.0
28801,ashbyan01,1993,1,COL,NL,0,4,20,9,0,0,1,162,89,51,5,32,33,0.377,8.5,4.0,2,3.0,3,277.0,3,54,3.0,3.0,7.0,54.0
28802,ashbyan01,1993,2,SDN,NL,3,6,12,12,0,0,0,207,79,42,14,24,44,0.295,5.48,1.0,4,1.0,0,300.0,0,46,3.0,4.0,12.0,69.0
28803,assenpa01,1993,1,CHN,NL,2,1,46,0,0,0,0,116,44,15,5,13,34,0.288,3.49,3.0,0,0.0,0,166.0,15,15,0.0,0.0,5.0,38.67
28804,assenpa01,1993,2,NYA,AL,2,2,26,0,0,0,0,52,10,6,0,9,11,0.175,3.12,3.0,0,1.0,0,71.0,6,6,4.0,0.0,3.0,17.33
28805,astacpe01,1993,1,LAN,NL,14,9,31,31,3,2,0,559,165,74,14,68,122,0.239,3.57,5.0,8,5.0,9,777.0,0,80,7.0,8.0,18.0,186.33
28806,austiji02,1993,1,ML4,AL,1,2,31,0,0,0,0,99,28,14,3,13,15,0.23,3.82,1.0,4,1.0,0,137.0,8,15,1.0,0.0,2.0,33.0
28807,averyst01,1993,1,ATL,NL,18,6,35,35,3,1,0,670,216,73,14,43,125,0.261,2.94,5.0,3,0.0,1,891.0,0,81,12.0,8.0,26.0,223.33
28808,ayalabo01,1993,1,CIN,NL,7,10,43,9,0,0,3,294,106,61,16,45,65,0.274,5.6,4.0,5,7.0,0,450.0,8,72,9.0,2.0,6.0,98.0
28809,ayraubo01,1993,1,PHI,NL,2,0,10,0,0,0,0,31,18,11,1,10,8,0.375,9.58,1.0,1,1.0,0,59.0,3,11,0.0,0.0,1.0,10.33
28810,ayraubo01,1993,2,SEA,AL,1,1,14,0,0,0,0,59,18,7,1,6,7,0.254,3.2,1.0,0,0.0,0,80.0,6,8,1.0,2.0,2.0,19.67
28811,baileco01,1993,1,BOS,AL,0,1,11,0,0,0,0,47,12,6,0,12,11,0.231,3.45,3.0,2,0.0,1,66.0,5,7,1.0,1.0,3.0,15.67
28812,ballaje01,1993,1,PIT,NL,4,1,25,5,0,0,0,161,70,29,3,15,16,0.332,4.86,3.0,2,2.0,0,234.0,4,31,5.0,1.0,13.0,53.67
28813,bankhsc01,1993,1,BOS,AL,2,1,40,0,0,0,0,193,59,25,7,29,47,0.25,3.5,3.0,1,0.0,0,272.0,4,28,3.0,4.0,7.0,64.33
28814,bankswi01,1993,1,MIN,AL,11,12,31,30,0,0,0,514,186,77,17,78,138,0.28,4.04,2.0,9,3.0,5,754.0,1,91,4.0,4.0,19.0,171.33
28815,barnebr01,1993,1,MON,NL,2,6,52,8,0,0,3,300,105,49,9,48,60,0.274,4.41,2.0,5,0.0,1,442.0,8,53,8.0,3.0,7.0,100.0
28816,batchri01,1993,1,SLN,NL,0,0,9,0,0,0,0,30,14,9,1,3,4,0.359,8.1,1.0,0,0.0,0,45.0,2,12,1.0,2.0,1.0,10.0
28817,bautijo01,1993,1,CHN,NL,10,3,58,7,1,0,2,335,105,35,11,27,63,0.25,2.82,3.0,4,5.0,1,459.0,14,38,4.0,3.0,7.0,111.67
28818,beckro01,1993,1,SFN,NL,3,1,76,0,0,0,48,238,57,19,11,13,86,0.201,2.16,4.0,4,3.0,0,309.0,71,20,6.0,3.0,4.0,79.33
28819,bedrost01,1993,1,ATL,NL,5,2,49,0,0,0,0,149,34,9,4,14,33,0.194,1.63,2.0,5,2.0,1,198.0,12,11,3.0,4.0,1.0,49.67
28820,belchti01,1993,1,CIN,NL,9,6,22,22,4,2,0,411,134,68,11,47,101,0.254,4.47,4.0,6,7.0,0,590.0,0,72,6.0,3.0,8.0,137.0
28821,belchti01,1993,2,CHA,AL,3,5,12,11,1,1,0,215,64,35,8,27,34,0.242,4.4,0.0,0,1.0,0,296.0,0,36,2.0,1.0,7.0,71.67
28822,belinst01,1993,1,PIT,NL,3,1,40,0,0,0,19,127,35,17,4,11,30,0.224,3.61,4.0,0,1.0,0,171.0,37,18,1.0,2.0,3.0,42.33
28823,belinst01,1993,2,KCA,AL,1,1,23,0,0,0,0,82,30,13,2,6,25,0.28,4.28,0.0,2,1.0,0,116.0,7,13,2.0,0.0,2.0,27.33
28824,beller01,1993,1,HOU,NL,0,1,10,0,0,0,0,22,10,5,0,2,2,0.313,6.14,0.0,0,0.0,0,34.0,2,5,0.0,0.0,0.0,7.33
28825,benesan01,1993,1,SDN,NL,15,15,34,34,4,2,0,692,200,97,23,86,179,0.232,3.78,7.0,14,4.0,2,968.0,0,111,10.0,6.0,15.0,230.67
28826,bereja01,1993,1,CHA,AL,12,5,24,24,1,0,0,428,109,55,12,81,129,0.21,3.47,0.0,8,5.0,0,610.0,0,60,4.0,2.0,9.0,142.67
28827,bergmse01,1993,1,DET,AL,1,4,9,6,1,0,0,119,47,25,6,23,19,0.294,5.67,3.0,3,1.0,1,189.0,1,29,3.0,2.0,4.0,39.67
28828,bielemi01,1993,1,CLE,AL,4,5,13,13,0,0,0,206,90,45,8,23,38,0.31,5.9,3.0,1,2.0,0,317.0,0,47,0.0,2.0,5.0,68.67
28829,blackbu02,1993,1,SFN,NL,8,2,16,16,0,0,0,281,89,37,13,33,45,0.256,3.56,2.0,0,2.0,4,394.0,0,44,8.0,4.0,10.0,93.67
28830,blairwi01,1993,1,COL,NL,6,10,46,18,1,0,0,438,184,77,20,42,84,0.306,4.75,4.0,6,3.0,1,664.0,5,90,10.0,8.0,8.0,146.0
28831,boddimi01,1993,1,ML4,AL,3,5,10,10,1,0,0,162,77,34,6,15,24,0.338,5.67,1.0,0,4.0,0,249.0,0,35,1.0,1.0,4.0,54.0
28832,boevejo01,1993,1,OAK,AL,4,2,42,0,0,0,0,238,87,34,8,33,49,0.28,3.86,4.0,1,4.0,0,353.0,19,40,2.0,3.0,8.0,79.33
28833,boevejo01,1993,2,DET,AL,2,1,19,0,0,0,3,69,14,7,1,11,14,0.179,2.74,3.0,0,0.0,0,96.0,3,10,3.0,4.0,0.0,23.0
28834,bohanbr01,1993,1,TEX,AL,4,4,36,8,0,0,0,278,107,49,8,46,45,0.296,4.76,3.0,10,4.0,0,418.0,4,54,2.0,5.0,12.0,92.67
28835,boltoro01,1993,1,CHA,AL,2,6,9,8,0,0,0,127,55,35,4,16,17,0.314,7.44,0.0,4,1.0,0,197.0,0,40,1.0,4.0,3.0,42.33
28836,boltoto01,1993,1,DET,AL,6,6,43,8,0,0,0,308,113,51,5,45,66,0.282,4.47,10.0,5,7.0,1,462.0,9,57,7.0,2.0,10.0,102.67
28837,bonesri01,1993,1,ML4,AL,11,11,32,31,3,0,0,611,222,110,28,63,63,0.278,4.86,3.0,6,8.0,1,883.0,1,122,5.0,7.0,16.0,203.67
28838,borbope02,1993,1,ATL,NL,0,0,3,0,0,0,0,5,3,4,0,3,2,0.429,21.6,0.0,0,0.0,0,11.0,0,4,1.0,0.0,0.0,1.67
28839,bosioch01,1993,1,SEA,AL,9,9,29,24,3,1,1,493,138,63,14,59,119,0.229,3.45,3.0,5,6.0,0,678.0,2,75,7.0,4.0,13.0,164.33
28840,boskish01,1993,1,CHN,NL,5,3,39,2,0,0,0,197,63,25,7,21,39,0.258,3.43,2.0,5,7.0,0,277.0,10,30,4.0,1.0,12.0,65.67
28841,botteke01,1993,1,MON,NL,2,5,23,11,0,0,0,249,93,38,11,33,33,0.288,4.12,2.0,4,5.0,1,373.0,2,49,11.0,1.0,11.0,83.0
28842,botteke01,1993,2,COL,NL,3,5,14,14,1,0,0,230,86,52,13,38,30,0.302,6.1,1.0,0,1.0,0,337.0,0,53,10.0,3.0,4.0,76.67
28843,bouchde01,1993,1,MON,NL,3,1,5,5,0,0,0,85,24,6,1,3,14,0.229,1.91,1.0,0,0.0,2,111.0,0,7,0.0,3.0,1.0,28.33
28844,bowenry01,1993,1,FLO,NL,8,12,27,27,2,1,0,470,156,77,11,87,98,0.263,4.42,7.0,10,3.0,4,693.0,0,83,5.0,4.0,15.0,156.67
28845,brantje01,1993,1,SFN,NL,5,6,53,12,0,0,0,341,112,54,19,46,76,0.259,4.28,2.0,3,7.0,4,496.0,9,60,5.0,5.0,5.0,113.67
28846,brennwi01,1993,1,CHN,NL,2,1,8,1,0,0,0,45,16,7,2,8,11,0.291,4.2,1.0,0,1.0,0,65.0,0,8,0.0,1.0,2.0,15.0
28847,brewebi01,1993,1,KCA,AL,2,2,46,0,0,0,0,117,31,15,6,20,28,0.23,3.46,4.0,2,0.0,1,157.0,14,16,1.0,1.0,7.0,39.0
28848,brewero01,1993,1,SLN,NL,0,0,1,0,0,0,0,3,3,5,1,2,1,0.5,45.0,0.0,0,0.0,0,8.0,1,5,0.0,0.0,0.0,1.0
28849,brinkbr01,1993,1,PHI,NL,0,0,2,0,0,0,0,18,3,2,1,3,8,0.143,3.0,0.0,1,0.0,0,24.0,1,2,0.0,0.0,0.0,6.0
28850,briscjo01,1993,1,OAK,AL,1,0,17,0,0,0,0,74,26,22,2,26,24,0.277,8.03,3.0,5,0.0,0,122.0,6,25,0.0,2.0,3.0,24.67
28851,brocado01,1993,1,SDN,NL,4,13,24,24,0,0,0,385,143,65,16,42,70,0.283,4.56,4.0,4,4.0,1,571.0,0,75,10.0,8.0,5.0,128.33
28852,bronkje01,1993,1,TEX,AL,1,1,21,0,0,0,1,108,39,16,4,11,18,0.285,4.0,4.0,2,1.0,0,152.0,6,20,1.0,2.0,7.0,36.0
28853,brosste01,1993,1,SFN,NL,0,0,2,0,0,0,0,6,3,2,1,1,1,0.333,9.0,0.0,0,0.0,0,10.0,1,2,0.0,0.0,0.0,2.0
28854,brownke01,1993,1,TEX,AL,15,12,34,34,12,3,0,699,228,93,14,74,142,0.252,3.59,5.0,8,15.0,1,1001.0,0,105,5.0,3.0,15.0,233.0
28855,brownto05,1993,1,CIN,NL,7,7,21,20,0,0,0,342,159,60,15,20,53,0.333,4.74,2.0,1,1.0,1,505.0,0,61,4.0,2.0,9.0,114.0
28856,browsc01,1993,1,TOR,AL,1,1,6,3,0,0,0,54,19,12,2,10,7,0.275,6.0,1.0,0,1.0,0,83.0,1,15,1.0,2.0,2.0,18.0
28857,brummgr01,1993,1,SFN,NL,2,3,8,8,0,0,0,138,53,24,9,13,20,0.296,4.7,1.0,2,0.0,2,196.0,0,25,1.0,2.0,5.0,46.0
28858,brummgr01,1993,2,MIN,AL,2,1,5,5,0,0,0,80,29,17,3,15,10,0.299,5.74,1.0,0,0.0,0,115.0,0,17,0.0,3.0,6.0,26.67
28859,bulliji01,1993,1,CHN,NL,1,0,15,0,0,0,1,50,18,8,1,9,10,0.277,4.32,0.0,0,0.0,0,75.0,6,9,0.0,1.0,2.0,16.67
28860,burbada01,1993,1,SFN,NL,10,3,54,5,0,0,0,286,95,45,14,37,88,0.265,4.25,5.0,4,3.0,0,408.0,9,49,6.0,3.0,5.0,95.33
28861,burgoen01,1993,1,KCA,AL,0,1,5,0,0,0,0,15,5,5,0,6,6,0.238,9.0,1.0,3,1.0,0,28.0,3,5,0.0,0.0,0.0,5.0
28862,burkejo03,1993,1,SFN,NL,22,7,34,34,2,1,0,695,224,94,18,40,145,0.255,3.65,4.0,1,11.0,2,942.0,0,100,8.0,4.0,21.0,231.67
28863,burnsto02,1993,1,TEX,AL,0,4,25,5,0,0,0,195,63,33,6,32,35,0.253,4.57,3.0,3,2.0,2,288.0,8,36,2.0,3.0,5.0,65.0
28864,burnsto02,1993,2,SLN,NL,0,4,24,0,0,0,0,92,32,21,8,9,10,0.274,6.16,6.0,0,0.0,1,131.0,5,21,3.0,2.0,1.0,30.67
28865,bushich01,1993,1,CIN,NL,0,0,6,0,0,0,0,13,9,6,1,4,3,0.45,12.46,0.0,2,0.0,0,25.0,2,7,0.0,1.0,2.0,4.33
28866,butchmi01,1993,1,CAL,AL,1,0,23,0,0,0,8,85,21,9,2,15,24,0.204,2.86,1.0,0,2.0,0,124.0,11,12,1.0,3.0,1.0,28.33
28867,cadargr01,1993,1,CIN,NL,2,1,34,0,0,0,1,98,40,18,3,23,23,0.305,4.96,5.0,2,1.0,0,158.0,15,19,3.0,0.0,5.0,32.67
28868,cadargr01,1993,2,KCA,AL,1,1,13,0,0,0,0,46,14,5,0,7,2,0.264,2.93,0.0,0,1.0,0,62.0,3,5,1.0,0.0,1.0,15.33
28869,campbke01,1993,1,OAK,AL,0,0,11,0,0,0,0,48,20,13,1,11,9,0.313,7.31,1.0,0,1.0,0,77.0,4,13,0.0,1.0,0.0,16.0
28870,candejo01,1993,1,PIT,NL,0,3,24,0,0,0,1,59,25,18,2,9,17,0.313,8.24,1.0,1,1.0,0,92.0,6,19,1.0,1.0,1.0,19.67
28871,candito01,1993,1,LAN,NL,8,10,33,32,2,0,0,641,192,74,12,71,155,0.241,3.12,1.0,6,6.0,0,898.0,0,86,15.0,9.0,14.0,213.67
28872,cansejo01,1993,1,TEX,AL,0,0,1,0,0,0,0,3,2,3,0,3,0,0.5,27.0,0.0,0,0.0,0,8.0,1,3,0.0,1.0,0.0,1.0
28873,carpecr01,1993,1,FLO,NL,0,1,29,0,0,0,0,112,29,12,1,13,26,0.212,2.89,2.0,5,2.0,0,154.0,9,15,1.0,1.0,2.0,37.33
28874,carpecr01,1993,2,TEX,AL,4,1,27,0,0,0,1,96,35,15,4,12,27,0.289,4.22,1.0,2,2.0,0,139.0,8,15,1.0,3.0,2.0,32.0
28875,carych01,1993,1,CHA,AL,1,0,16,0,0,0,0,62,22,12,1,11,10,0.286,5.23,0.0,4,3.0,0,96.0,4,12,1.0,4.0,0.0,20.67
28876,casiala01,1993,1,MIN,AL,5,3,54,0,0,0,1,170,59,19,1,14,31,0.268,3.02,2.0,2,1.0,0,241.0,8,23,3.0,3.0,3.0,56.67
28877,castifr01,1993,1,CHN,NL,5,8,29,25,2,0,0,424,162,76,20,39,84,0.293,4.84,4.0,5,9.0,3,614.0,0,83,10.0,3.0,6.0,141.33
28878,castito02,1993,1,TOR,AL,3,2,51,0,0,0,0,152,44,19,4,22,28,0.242,3.38,5.0,1,0.0,0,211.0,10,19,5.0,2.0,8.0,50.67
28879,charlno01,1993,1,SEA,AL,1,3,34,0,0,0,18,104,22,9,4,17,48,0.179,2.34,0.0,6,0.0,0,141.0,29,12,0.0,1.0,5.0,34.67
28880,chrismi02,1993,1,CLE,AL,0,0,9,0,0,0,0,35,14,5,3,2,8,0.286,3.86,1.0,0,0.0,0,51.0,3,6,0.0,0.0,0.0,11.67
28881,clarkma01,1993,1,CLE,AL,7,5,26,15,1,0,0,328,119,52,18,25,57,0.279,4.28,1.0,1,1.0,0,454.0,1,55,1.0,1.0,11.0,109.33
28882,clemero02,1993,1,BOS,AL,11,14,29,29,2,1,0,575,175,95,17,67,160,0.244,4.46,4.0,3,11.0,1,808.0,0,99,5.0,7.0,17.0,191.67
28883,coneda01,1993,1,KCA,AL,11,14,34,34,6,1,0,762,205,94,20,114,191,0.223,3.33,2.0,14,10.0,2,1060.0,0,102,7.0,9.0,13.0,254.0
28884,conveji01,1993,1,SEA,AL,1,3,4,4,0,0,0,61,23,12,0,14,10,0.295,5.31,2.0,0,0.0,0,93.0,0,12,0.0,1.0,1.0,20.33
28885,cookan01,1993,1,NYA,AL,0,1,4,0,0,0,0,16,4,3,1,7,4,0.2,5.06,0.0,2,0.0,0,28.0,3,3,1.0,0.0,0.0,5.33
28886,cookde01,1993,1,CLE,AL,5,5,25,6,0,0,0,162,62,34,9,16,34,0.295,5.67,1.0,0,2.0,1,233.0,2,36,3.0,2.0,5.0,54.0
28887,cookest01,1993,1,PIT,NL,10,10,32,32,3,1,0,632,207,91,22,59,132,0.258,3.89,4.0,3,3.0,3,882.0,0,101,13.0,6.0,9.0,210.67
28888,cookmi01,1993,1,BAL,AL,0,0,2,0,0,0,0,9,1,0,0,2,3,0.091,0.0,1.0,1,0.0,0,13.0,0,0,0.0,0.0,0.0,3.0
28889,cormirh01,1993,1,SLN,NL,7,6,38,21,1,0,0,436,163,70,18,27,75,0.284,4.33,3.0,6,4.0,0,619.0,4,80,10.0,4.0,16.0,145.33
28890,corsiji01,1993,1,FLO,NL,0,2,15,0,0,0,0,61,28,15,1,10,7,0.337,6.64,3.0,0,0.0,0,97.0,6,15,3.0,1.0,2.0,20.33
28891,coxda01,1993,1,TOR,AL,7,6,44,0,0,0,2,251,73,29,8,29,84,0.23,3.12,5.0,5,0.0,0,348.0,13,31,0.0,1.0,5.0,83.67
28892,crimch01,1993,1,CAL,AL,2,2,11,0,0,0,0,46,17,10,2,5,10,0.298,5.87,1.0,0,2.0,0,67.0,3,11,2.0,1.0,2.0,15.33
28893,cummijo01,1993,1,SEA,AL,0,6,10,8,1,0,0,139,59,31,6,16,19,0.316,6.02,2.0,1,2.0,1,207.0,0,34,0.0,2.0,7.0,46.33
28894,daalom01,1993,1,LAN,NL,2,3,47,0,0,0,0,106,36,20,5,21,19,0.277,5.09,3.0,1,0.0,2,155.0,12,20,2.0,2.0,4.0,35.33
28895,darliro01,1993,1,OAK,AL,5,9,31,29,3,0,0,534,198,102,22,72,95,0.281,5.16,5.0,3,5.0,1,793.0,1,107,5.0,6.0,10.0,178.0
28896,darwida01,1993,1,BOS,AL,15,11,34,34,2,1,0,688,196,83,31,49,130,0.23,3.26,8.0,5,3.0,1,919.0,0,93,6.0,9.0,10.0,229.33
28897,davisch01,1993,1,CAL,AL,0,0,1,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0,7.0,1,0,0.0,0.0,0.0,2.0
28898,davisma01,1993,1,PHI,NL,1,2,25,0,0,0,0,94,35,18,4,24,28,0.273,5.17,1.0,1,1.0,0,154.0,4,22,1.0,0.0,3.0,31.33
28899,davisma01,1993,2,SDN,NL,0,3,35,0,0,0,4,115,44,15,6,20,42,0.295,3.52,6.0,1,0.0,1,173.0,9,15,3.0,1.0,3.0,38.33
28900,davisst02,1993,1,OAK,AL,2,6,19,8,0,0,0,188,68,43,5,33,37,0.276,6.18,2.0,2,2.0,0,284.0,2,45,1.0,2.0,5.0,62.67
28901,davisst02,1993,2,DET,AL,0,2,24,0,0,0,4,106,25,12,4,15,36,0.198,3.06,4.0,1,1.0,0,144.0,10,12,1.0,1.0,3.0,35.33
28902,dayleke01,1993,1,TOR,AL,0,0,2,0,0,0,0,2,1,0,0,4,2,0.333,0.0,0.0,0,0.0,0,7.0,0,2,0.0,0.0,0.0,0.67
28903,deleojo01,1993,1,PHI,NL,3,0,24,3,0,0,0,141,39,17,5,27,34,0.231,3.26,3.0,5,5.0,0,207.0,6,25,3.0,2.0,1.0,47.0
28904,deleojo01,1993,2,CHA,AL,0,0,11,0,0,0,0,31,5,2,2,3,6,0.152,1.74,0.0,0,1.0,0,37.0,1,2,0.0,0.0,3.0,10.33
28905,delucri01,1993,1,SEA,AL,3,6,30,1,0,0,0,128,46,22,5,23,48,0.272,4.64,3.0,4,1.0,0,195.0,11,24,1.0,1.0,1.0,42.67
28906,deshaji01,1993,1,MIN,AL,11,13,27,27,1,0,0,502,159,82,24,51,80,0.254,4.41,1.0,0,6.0,4,693.0,0,85,4.0,7.0,11.0,167.33
28907,deshaji01,1993,2,SFN,NL,2,2,5,4,0,0,0,51,24,8,2,6,5,0.348,4.24,0.0,1,1.0,0,77.0,1,9,1.0,0.0,3.0,17.0
28908,desiljo01,1993,1,DET,AL,0,0,1,0,0,0,0,3,2,1,0,0,0,0.667,9.0,0.0,0,0.0,0,4.0,1,1,0.0,1.0,1.0,1.0
28909,desiljo01,1993,2,LAN,NL,0,0,3,0,0,0,0,16,6,4,0,1,6,0.273,6.75,0.0,0,0.0,0,23.0,2,4,0.0,0.0,0.0,5.33
28910,deweyma01,1993,1,PIT,NL,1,2,21,0,0,0,7,80,14,7,0,10,14,0.157,2.36,1.0,0,3.0,0,108.0,17,8,3.0,3.0,1.0,26.67
28911,dibblro01,1993,1,CIN,NL,1,4,45,0,0,0,19,125,34,30,8,42,49,0.225,6.48,0.0,4,2.0,0,196.0,37,33,1.0,0.0,3.0,41.67
28912,dipinfr01,1993,1,KCA,AL,1,1,11,0,0,0,0,47,21,12,2,6,5,0.328,6.89,0.0,0,2.0,0,74.0,5,12,0.0,2.0,2.0,15.67
28913,dipotje01,1993,1,CLE,AL,4,4,46,0,0,0,11,169,57,15,0,30,41,0.27,2.4,7.0,0,1.0,0,247.0,26,21,3.0,2.0,9.0,56.33
28914,dixonst01,1993,1,SLN,NL,0,0,4,0,0,0,0,8,7,10,1,5,2,0.538,33.75,0.0,0,0.0,0,20.0,0,10,2.0,0.0,1.0,2.67
28915,doherjo02,1993,1,DET,AL,14,11,32,31,3,2,0,554,205,91,19,48,63,0.286,4.44,7.0,4,5.0,1,780.0,1,104,5.0,4.0,25.0,184.67
28916,dopsojo01,1993,1,BOS,AL,7,11,34,28,1,1,0,467,170,86,16,59,89,0.281,4.97,12.0,1,2.0,3,681.0,3,93,8.0,8.0,14.0,155.67
28917,downske01,1993,1,OAK,AL,5,10,42,12,0,0,0,359,135,75,14,60,66,0.287,5.64,8.0,4,2.0,1,539.0,12,80,3.0,4.0,15.0,119.67
28918,drabedo01,1993,1,HOU,NL,9,18,34,34,7,2,0,713,242,100,18,60,157,0.267,3.79,12.0,12,3.0,0,991.0,0,108,14.0,8.0,19.0,237.67
28919,drahmbr01,1993,1,CHA,AL,0,0,5,0,0,0,1,16,7,0,0,2,3,0.333,0.0,0.0,0,0.0,0,23.0,4,0,0.0,0.0,2.0,5.33
28920,drapemi01,1993,1,NYN,NL,1,1,29,1,0,0,0,127,53,20,2,14,16,0.327,4.25,3.0,0,0.0,1,184.0,11,22,3.0,5.0,8.0,42.33
28921,dreyest01,1993,1,TEX,AL,3,3,10,6,0,0,0,123,48,26,7,20,23,0.291,5.71,1.0,0,1.0,0,186.0,1,26,0.0,0.0,5.0,41.0
28922,eckerde01,1993,1,OAK,AL,2,4,64,0,0,0,36,201,67,31,7,13,80,0.261,4.16,4.0,0,2.0,0,276.0,52,32,2.0,2.0,3.0,67.0
28923,edensto01,1993,1,HOU,NL,1,1,38,0,0,0,0,147,47,17,4,19,21,0.263,3.12,7.0,3,0.0,0,203.0,20,17,4.0,1.0,7.0,49.0
28924,eichhma01,1993,1,TOR,AL,3,1,54,0,0,0,0,218,76,22,3,22,47,0.272,2.72,7.0,2,3.0,0,309.0,16,26,3.0,2.0,9.0,72.67
28925,eilanda01,1993,1,SDN,NL,0,3,10,9,0,0,0,145,58,28,5,17,14,0.297,5.21,1.0,1,1.0,0,217.0,0,33,2.0,2.0,7.0,48.33
28926,eldreca01,1993,1,ML4,AL,16,16,36,36,8,1,0,774,232,115,32,91,180,0.239,4.01,5.0,2,10.0,0,1087.0,0,120,5.0,12.0,13.0,258.0
28927,ericksc01,1993,1,MIN,AL,8,19,34,34,1,0,0,656,266,126,17,71,116,0.305,5.19,1.0,5,10.0,0,976.0,0,138,10.0,13.0,26.0,218.67
28928,ettlema01,1993,1,SDN,NL,1,0,14,0,0,0,0,54,23,13,4,4,9,0.307,6.5,1.0,3,0.0,0,81.0,5,16,0.0,2.0,1.0,18.0
28929,fajarhe01,1993,1,TEX,AL,0,0,1,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,2.0,1,0,0.0,0.0,0.0,0.67
28930,farrejo03,1993,1,CAL,AL,3,12,21,17,0,0,0,272,110,74,22,44,45,0.301,7.35,3.0,3,7.0,0,420.0,1,74,2.0,2.0,6.0,90.67
28931,farrst01,1993,1,NYA,AL,2,2,49,0,0,0,25,141,44,22,8,28,39,0.253,4.21,4.0,2,2.0,0,211.0,37,22,3.0,4.0,3.0,47.0
28932,fasseje01,1993,1,MON,NL,12,5,56,15,1,0,1,449,119,38,7,54,140,0.216,2.29,0.0,5,0.0,0,616.0,10,50,7.0,4.0,10.0,149.67
28933,fernaal01,1993,1,CHA,AL,18,9,34,34,3,1,0,742,221,86,27,67,169,0.24,3.13,5.0,8,6.0,0,1004.0,0,95,9.0,3.0,24.0,247.33
28934,fernasi01,1993,1,NYN,NL,5,6,18,18,1,1,0,359,82,39,17,36,81,0.192,2.93,0.0,2,3.0,0,469.0,0,42,3.0,1.0,6.0,119.67
28935,fettemi01,1993,1,ML4,AL,3,3,45,0,0,0,0,178,59,22,4,22,23,0.278,3.34,4.0,0,2.0,0,246.0,14,29,5.0,5.0,13.0,59.33
28936,finlech01,1993,1,CAL,AL,16,14,35,35,13,2,0,754,243,88,22,82,187,0.253,3.15,1.0,8,6.0,1,1065.0,0,108,11.0,7.0,21.0,251.33
28937,flemida01,1993,1,SEA,AL,12,5,26,26,1,1,0,502,189,81,15,67,75,0.29,4.36,6.0,2,6.0,0,737.0,0,84,4.0,8.0,16.0,167.33
28938,flenehu01,1993,1,TOR,AL,0,0,6,0,0,0,0,20,7,3,0,4,2,0.269,4.05,1.0,1,0.0,0,30.0,1,3,0.0,0.0,1.0,6.67
28939,fletcpa01,1993,1,PHI,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0,1.0,0,0,0.0,0.0,0.0,0.33
28940,fossato01,1993,1,BOS,AL,1,1,71,0,0,0,0,120,38,23,4,15,39,0.242,5.18,4.0,1,2.0,1,175.0,19,28,0.0,1.0,4.0,40.0
28941,fosteke01,1993,1,PHI,NL,0,1,2,1,0,0,0,20,13,11,3,7,6,0.394,14.85,0.0,2,0.0,0,40.0,0,11,0.0,0.0,0.0,6.67
28942,fostest01,1993,1,CIN,NL,2,2,17,0,0,0,0,77,23,5,1,5,16,0.235,1.75,2.0,0,1.0,0,105.0,7,8,1.0,0.0,2.0,25.67
28943,francjo01,1993,1,NYN,NL,4,3,35,0,0,0,10,109,46,21,6,19,29,0.313,5.2,3.0,5,1.0,0,172.0,30,24,4.0,1.0,2.0,36.33
28944,fredrsc01,1993,1,COL,NL,0,1,25,0,0,0,0,87,33,20,3,17,20,0.287,6.21,2.0,4,1.0,1,137.0,4,25,2.0,2.0,3.0,29.0
