,playerID,W,L,G,GS,CG,SV,IPouts,H,ER,HR,BB,SO,BAOpp,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,Years_Played,HoF,votedBy,WAR,TimeFrame,Name,cluster
393,violafr01,176,150,421,420,74,0,8509,2827,1175,294,864,1844,4.345,39.0,86,48.0,12,11933.0,0,1303,88.0,63.0,215.0,15,0.0,0,47.13,1982 - 1996,Frank Viola,2
394,candito01,151,164,451,410,68,0,8175,2662,1130,250,883,1735,4.707999999999999,31.0,120,85.0,27,11568.0,11,1299,108.0,91.0,221.0,16,0.0,0,42.31,1983 - 1999,Tom Candiotti,2
395,darliro01,136,116,382,364,37,0,7081,2244,1016,239,906,1590,3.881,40.0,97,59.0,24,10032.0,5,1139,95.0,73.0,166.0,13,0.0,0,18.84,1983 - 1995,Ron Darling,2
396,deleojo01,86,119,415,264,21,6,5692,1556,793,153,841,1594,3.815,50.0,60,62.0,8,7985.0,36,877,77.0,63.0,96.0,13,0.0,0,17.45,1983 - 1995,Jose DeLeon,2
397,fernasi01,114,96,307,300,25,1,5600,1421,696,191,715,1743,3.519,33.0,22,41.0,19,7668.0,2,749,62.0,57.0,73.0,15,0.0,0,31.41,1983 - 1997,Sid Fernandez,2
398,grosske01,142,158,474,368,42,5,7463,2519,1137,230,986,1727,4.026,76.0,53,79.0,35,10791.0,38,1245,104.0,70.0,158.0,15,0.0,0,25.75,1983 - 1997,Kevin Gross,2
399,hershor01,204,150,510,466,68,5,9391,2939,1211,235,1007,2014,4.627000000000001,108.0,121,117.0,23,13150.0,19,1366,124.0,73.0,314.0,18,0.0,0,51.35,1983 - 2000,Orel Hershiser,2
400,jacksda02,112,131,353,324,44,1,6218,2110,923,133,816,1225,4.77,39.0,47,50.0,12,8986.0,11,1061,117.0,68.0,208.0,15,0.0,0,17.95,1983 - 1997,Danny Jackson,2
401,kruegbi01,68,66,301,164,9,4,3583,1305,577,104,493,639,5.138,32.0,70,24.0,10,5257.0,34,685,33.0,48.0,125.0,13,0.0,0,2.7700000000000005,1983 - 1995,Bill Krueger,2
402,russeje01,56,73,589,79,11,186,3299,1065,458,100,415,693,3.952,43.0,46,28.0,12,4694.0,340,525,32.0,41.0,112.0,14,0.0,0,14.82,1983 - 1996,Jeff Russell,0
403,bielemi01,70,73,347,178,7,5,3693,1236,572,116,496,783,3.964,45.0,51,19.0,15,5329.0,48,633,62.0,38.0,83.0,14,0.0,0,7.56,1984 - 1997,Mike Bielecki,2
404,clemero02,354,184,709,707,118,0,14750,4185,1707,363,1580,4672,5.540000000000002,63.0,143,159.0,20,20240.0,0,1885,119.0,103.0,329.0,24,0.0,0,138.67000000000002,1984 - 2007,Roger Clemens,2
405,francjo01,90,87,1119,0,0,424,3737,1166,400,81,495,975,5.332999999999999,78.0,54,22.0,9,5312.0,774,466,82.0,31.0,116.0,21,0.0,0,23.56,1984 - 2005,John Franco,0
406,goodedw01,194,112,430,410,68,3,8402,2564,1091,210,954,2293,4.643,42.0,76,78.0,33,11705.0,4,1198,84.0,68.0,197.0,16,0.0,0,48.16,1984 - 2000,Dwight Gooden,2
407,gubicma01,132,136,384,329,42,2,6670,2239,978,155,786,1371,3.961,39.0,107,58.0,11,9487.0,14,1063,65.0,82.0,214.0,14,0.0,0,37.38,1984 - 1997,Mark Gubicza,2
408,keyji01,186,117,470,389,34,10,7775,2518,1010,254,668,1538,3.93,29.0,50,38.0,12,10719.0,28,1104,88.0,69.0,234.0,15,0.0,0,49.0,1984 - 1998,Jimmy Key,2
409,langsma01,179,158,457,428,81,0,8888,2723,1306,311,1289,2464,4.316000000000001,34.0,89,46.0,22,12562.0,3,1438,89.0,81.0,248.0,16,0.0,0,49.95,1984 - 1999,Mark Langston,2
410,rijojo01,116,91,376,269,22,3,5640,1710,676,147,663,1606,3.54,34.0,30,28.0,28,7867.0,43,772,81.0,45.0,119.0,14,0.0,0,34.95,1984 - 2002,Jose Rijo,2
411,saberbr01,167,117,399,371,76,1,7688,2452,952,218,471,1715,4.420999999999999,34.0,53,59.0,12,10421.0,13,1036,89.0,68.0,167.0,16,0.0,0,58.93,1984 - 2001,Bret Saberhagen,2
412,smithza01,100,115,360,291,35,3,5758,1980,798,122,583,1011,3.9850000000000008,55.0,28,31.0,5,8077.0,16,933,110.0,42.0,263.0,13,0.0,0,20.74,1984 - 1996,Zane Smith,2
413,aguilri01,86,81,732,89,10,318,3874,1233,512,138,351,1030,4.628000000000001,42.0,53,36.0,10,5391.0,557,568,52.0,33.0,94.0,16,0.0,0,20.64,1985 - 2000,Rick Aguilera,0
414,myersra01,44,63,728,12,1,347,2654,758,314,69,396,884,3.338000000000001,43.0,32,12.0,2,3744.0,548,338,50.0,33.0,58.0,14,0.0,0,15.07,1985 - 1998,Randy Myers,0
415,pattebo01,39,40,559,21,0,28,1852,619,280,70,180,483,3.775,38.0,8,9.0,6,2593.0,175,294,29.0,25.0,40.0,13,0.0,0,4.7,1985 - 1998,Bob Patterson,0
416,portuma01,109,95,346,283,16,5,5479,1813,817,209,607,1134,4.262,27.0,57,36.0,7,7726.0,24,896,78.0,46.0,159.0,15,0.0,0,15.91,1985 - 1999,Mark Portugal,2
417,swiftbi02,94,78,403,220,11,27,4799,1688,702,116,507,767,3.621,42.0,38,53.0,16,6817.0,67,801,55.0,30.0,235.0,13,0.0,0,18.92,1985 - 1998,Bill Swift,2
418,assenpa01,61,44,884,1,0,56,2567,817,336,73,315,807,4.045,78.0,31,22.0,5,3664.0,275,371,59.0,28.0,61.0,14,0.0,0,13.06,1986 - 1999,Paul Assenmacher,0
419,brownke01,211,144,486,476,72,0,9769,3079,1185,208,901,2397,4.953,42.0,108,139.0,15,13542.0,1,1357,95.0,64.0,330.0,19,0.0,0,68.21,1986 - 2005,Kevin Brown,2
420,coneda01,194,126,450,419,56,1,8696,2504,1115,258,1137,2668,4.507000000000001,42.0,149,106.0,32,12184.0,9,1222,76.0,82.0,138.0,17,0.0,0,61.58,1986 - 2003,David Cone,2
421,drabedo01,155,134,398,387,53,0,7605,2448,1052,246,704,1594,3.345,56.0,80,53.0,6,10518.0,4,1141,97.0,69.0,177.0,13,0.0,0,27.57,1986 - 1998,Doug Drabek,2
422,finlech01,200,173,524,467,63,0,9592,3069,1366,304,1332,2610,4.598000000000001,36.0,130,76.0,22,13638.0,24,1517,104.0,85.0,305.0,17,0.0,0,58.32,1986 - 2002,Chuck Finley,2
423,jacksmi02,62,67,1005,7,0,142,3565,983,451,127,464,1006,3.8689999999999993,80.0,39,56.0,27,4966.0,422,492,54.0,41.0,86.0,17,0.0,0,18.84,1986 - 2004,Michael Jackson,0
424,maddugr01,355,227,744,740,109,0,15025,4726,1756,353,999,3371,6.382000000000001,177.0,70,137.0,28,20421.0,3,1981,274.0,119.0,422.0,23,1.0,BBWAA,104.78,1986 - 2008,Greg Maddux,2
425,maddumi01,39,37,472,48,2,20,2585,873,388,67,284,564,4.871,40.0,41,32.0,8,3685.0,149,428,39.0,30.0,78.0,15,0.0,0,6.0,1986 - 2000,Mike Maddux,0
426,moyerja01,269,209,696,638,33,0,12222,4231,1926,522,1155,2441,7.350000000000002,69.0,57,146.0,12,17356.0,15,2076,146.0,106.0,332.0,25,0.0,0,49.95,1986 - 2012,Jamie Moyer,2
427,mulhote01,124,142,685,332,46,5,7727,2833,1262,293,681,1325,7.6190000000000015,65.0,64,70.0,3,11060.0,128,1396,133.0,84.0,267.0,20,0.0,0,12.91,1986 - 2006,Terry Mulholland,2
428,plesada01,65,71,1064,14,0,158,3216,977,433,105,402,1041,4.814,54.0,41,17.0,10,4539.0,422,478,47.0,42.0,68.0,18,0.0,0,17.06,1986 - 2003,Dan Plesac,0
429,plunker01,72,58,714,41,0,35,3453,1009,488,122,647,1081,3.752,45.0,75,32.0,24,5030.0,234,537,46.0,37.0,87.0,14,0.0,0,13.47,1986 - 1999,Eric Plunk,0
430,swindgr01,123,122,664,269,40,7,6700,2313,957,262,501,1542,5.121,34.0,30,21.0,12,9301.0,93,1053,94.0,65.0,137.0,17,0.0,0,30.18,1986 - 2002,Greg Swindell,2
431,tewksbo01,110,102,302,277,31,1,5421,2043,787,142,292,812,4.25,22.0,24,41.0,7,7623.0,8,884,94.0,74.0,171.0,13,0.0,0,21.25,1986 - 1998,Bob Tewksbury,2
432,wittbo01,142,157,430,397,47,0,7395,2493,1324,252,1375,1955,5.170000000000001,37.0,128,39.0,26,11003.0,13,1449,78.0,97.0,216.0,16,0.0,0,14.67,1986 - 2001,Bobby Witt,2
433,belchti01,146,140,394,373,42,5,7328,2423,1130,264,860,1519,3.884,43.0,73,58.0,10,10422.0,13,1253,82.0,73.0,180.0,14,0.0,0,26.73,1987 - 2000,Tim Belcher,2
434,burkejo03,166,136,445,423,21,1,7945,2866,1268,257,700,1766,4.475,59.0,33,90.0,8,11324.0,8,1374,107.0,69.0,224.0,15,0.0,0,21.78,1987 - 2003,John Burkett,2
435,glavito02,305,203,682,682,56,0,13240,4298,1734,356,1500,2607,5.715,145.0,65,66.0,7,18604.0,0,1900,228.0,113.0,420.0,22,1.0,BBWAA,73.92999999999999,1987 - 2008,Tom Glavine,2
436,leiteal01,162,132,419,382,16,2,7173,2152,1010,198,1163,1974,5.18,53.0,63,117.0,20,10334.0,9,1101,109.0,62.0,210.0,19,0.0,0,42.51,1987 - 2005,Al Leiter,2
437,mesajo01,80,109,1022,95,6,321,4646,1629,750,151,651,1038,5.989000000000002,57.0,75,55.0,5,6804.0,633,811,64.0,62.0,150.0,19,0.0,0,11.38,1987 - 2007,Jose Mesa,0
438,montgje01,46,52,700,1,0,304,2606,785,316,81,296,733,3.253,40.0,33,26.0,10,3637.0,549,347,39.0,22.0,68.0,13,0.0,0,20.52,1987 - 1999,Jeff Montgomery,0
439,wellsda01,239,157,660,489,54,13,10317,3635,1578,407,719,2201,6.587000000000001,65.0,101,83.0,17,14413.0,65,1702,106.0,84.0,266.0,21,0.0,0,53.61,1987 - 2007,David Wells,2
440,brantje01,43,46,615,18,0,172,2578,754,324,105,366,728,3.2840000000000003,51.0,26,27.0,13,3644.0,379,348,43.0,33.0,58.0,14,0.0,0,11.61,1988 - 2001,Jeff Brantley,0
441,charlno01,51,54,605,37,1,97,2698,798,371,70,409,808,3.71,27.0,77,32.0,9,3845.0,280,419,52.0,21.0,79.0,13,0.0,0,8.5,1988 - 2001,Norm Charlton,0
442,cookde01,64,46,665,71,6,9,3035,950,440,130,390,739,4.851,49.0,23,31.0,16,4298.0,116,486,37.0,38.0,64.0,15,0.0,0,9.6,1988 - 2002,Dennis Cook,0
443,gordoto01,138,126,890,203,18,158,6324,1889,927,176,977,1928,5.375,57.0,112,38.0,5,9058.0,347,1016,58.0,69.0,163.0,21,0.0,0,35.01,1988 - 2009,Tom Gordon,0
444,harnipe01,111,103,321,318,24,0,5877,1822,846,223,716,1368,3.851,38.0,50,49.0,12,8332.0,1,926,74.0,63.0,106.0,14,0.0,0,19.02,1988 - 2001,Pete Harnisch,2
445,hillke01,117,109,332,315,19,0,5919,1938,891,162,852,1181,4.772,43.0,78,47.0,13,8520.0,4,977,90.0,71.0,168.0,14,0.0,0,22.64,1988 - 2001,Ken Hill,2
446,johnsra05,303,166,618,603,100,2,12406,3346,1513,411,1497,4875,5.404,37.0,109,190.0,33,17067.0,7,1703,131.0,89.0,251.0,22,1.0,BBWAA,103.52,1988 - 2009,Randy Johnson,2
447,martira02,135,88,301,297,37,0,5687,1691,772,170,795,1427,3.31,41.0,33,66.0,7,8075.0,1,880,76.0,50.0,116.0,14,0.0,0,25.89,1988 - 2001,Ramon Martinez,2
448,olsongr01,40,39,622,0,0,217,2016,598,258,46,330,588,4.577999999999999,41.0,43,12.0,7,2889.0,447,275,23.0,20.0,54.0,14,0.0,0,12.68,1988 - 2001,Gregg Olson,0
449,reedri01,93,76,273,245,14,1,4637,1601,692,213,285,970,4.902000000000001,28.0,11,44.0,5,6407.0,6,748,44.0,37.0,107.0,15,0.0,0,20.14,1988 - 2003,Rick Reed,2
450,schilcu01,216,146,569,436,83,22,9783,2998,1253,347,711,3116,5.324000000000001,43.0,72,52.0,8,13284.0,81,1318,123.0,76.0,193.0,20,0.0,0,80.51,1988 - 2007,Curt Schilling,2
451,smoltjo01,213,155,723,481,53,154,10419,3074,1284,288,1010,3084,5.295,84.0,145,57.0,16,14271.0,204,1391,139.0,87.0,244.0,21,1.0,BBWAA,66.4,1988 - 2009,John Smoltz,2
452,stottto01,138,121,372,339,25,1,6575,2200,1042,246,816,1587,4.013999999999999,49.0,64,83.0,10,9441.0,12,1130,61.0,78.0,138.0,14,0.0,0,20.96,1988 - 2002,Todd Stottlemyre,2
453,alvarwi01,102,92,355,263,12,4,5243,1624,769,190,805,1330,4.507,29.0,28,50.0,4,7518.0,18,857,67.0,43.0,161.0,14,0.0,0,24.99,1989 - 2005,Wilson Alvarez,2
454,appieke01,169,137,414,402,34,0,7786,2425,1078,232,933,1994,4.787,51.0,106,79.0,7,10958.0,2,1168,67.0,72.0,207.0,16,0.0,0,54.89,1989 - 2004,Kevin Appier,2
455,benesan01,155,139,403,387,21,1,7516,2377,1106,289,909,2000,3.759,52.0,63,55.0,16,10645.0,6,1206,102.0,74.0,144.0,14,0.0,0,31.23,1989 - 2002,Andy Benes,2
456,fettemi01,31,41,620,6,0,100,2150,699,307,62,351,518,4.898000000000001,39.0,57,31.0,4,3140.0,292,360,31.0,28.0,81.0,16,0.0,0,7.65,1989 - 2004,Mike Fetters,0
457,gardnma01,99,93,345,275,15,1,5294,1752,894,237,628,1256,3.397,37.0,29,65.0,13,7540.0,20,960,73.0,66.0,94.0,13,0.0,0,6.24,1989 - 2001,Mark Gardner,2
458,grimsja01,42,58,552,72,3,4,2810,954,496,83,498,622,4.24,46.0,96,47.0,2,4208.0,127,549,36.0,29.0,110.0,15,0.0,0,5.420000000000001,1989 - 2006,Jason Grimsley,0
459,guthrma01,51,54,765,43,3,14,2936,989,440,101,381,778,4.924,53.0,63,22.0,5,4211.0,168,489,54.0,38.0,86.0,15,0.0,0,9.34,1989 - 2003,Mark Guthrie,0
460,mcelrch01,38,30,654,7,0,17,2218,724,320,66,362,604,4.573999999999999,46.0,31,11.0,0,3233.0,179,366,28.0,31.0,56.0,13,0.0,0,8.56,1989 - 2001,Chuck McElroy,0
461,merckke01,74,67,692,150,2,25,3976,1307,612,154,607,917,5.448999999999999,47.0,55,32.0,15,5792.0,157,676,65.0,46.0,104.0,18,0.0,0,12.78,1989 - 2008,Kent Mercker,0
462,rogerke01,219,156,762,474,36,28,9908,3457,1568,339,1175,1968,5.647,53.0,79,127.0,23,14280.0,133,1739,94.0,92.0,349.0,20,0.0,0,50.53,1989 - 2008,Kenny Rogers,2
463,seaneru01,41,30,544,0,0,12,1698,515,258,58,285,574,4.924,28.0,48,15.0,1,2477.0,159,285,19.0,22.0,36.0,17,0.0,0,3.3400000000000003,1989 - 2008,Rudy Seanez,0
464,stantmi02,68,63,1178,1,0,84,3342,1086,485,93,420,895,6.481000000000002,76.0,35,33.0,9,4762.0,363,523,53.0,36.0,87.0,19,0.0,0,13.8,1989 - 2007,Mike Stanton,0
465,tapanke01,143,125,361,354,26,0,6795,2407,1094,260,554,1482,4.019,30.0,44,53.0,6,9600.0,1,1168,80.0,68.0,155.0,13,0.0,0,29.21,1989 - 2001,Kevin Tapani,2
466,burbada01,115,87,511,234,6,3,5333,1777,886,201,762,1398,4.62,53.0,75,58.0,4,7749.0,71,961,51.0,55.0,130.0,15,0.0,0,16.23,1990 - 2004,Dave Burba,2
467,ericksc01,142,136,389,364,51,0,7082,2586,1203,228,865,1252,4.9460000000000015,32.0,68,103.0,3,10284.0,10,1306,67.0,70.0,316.0,15,0.0,0,24.81,1990 - 2006,Scott Erickson,2
468,hammoch01,66,62,441,136,5,3,3371,1163,517,105,387,712,3.888,32.0,31,31.0,9,4821.0,67,572,54.0,32.0,109.0,14,0.0,0,9.11,1990 - 2006,Chris Hammond,2
469,holmeda01,35,33,557,6,0,59,2040,709,321,63,256,581,4.814,36.0,26,15.0,4,2966.0,212,348,36.0,22.0,54.0,13,0.0,0,7.439999999999999,1990 - 2003,Darren Holmes,0
470,nagych01,129,105,318,297,31,0,5864,2188,980,217,586,1242,4.159,37.0,45,51.0,4,8454.0,9,1061,49.0,55.0,201.0,14,0.0,0,24.81,1990 - 2003,Charles Nagy,2
471,rodriri02,31,22,609,2,0,8,1922,642,271,62,261,396,3.519,46.0,20,12.0,5,2750.0,146,304,31.0,17.0,71.0,13,0.0,0,5.06,1990 - 2003,Rich Rodriguez,0
472,ashbyan01,98,110,309,285,21,1,5432,1857,829,205,540,1173,4.311999999999999,49.0,58,61.0,4,7692.0,10,922,99.0,51.0,170.0,14,0.0,0,21.53,1991 - 2004,Andy Ashby,2
473,beckro01,38,45,704,0,0,286,2304,703,282,97,191,644,3.4120000000000004,33.0,23,20.0,3,3170.0,519,308,34.0,26.0,40.0,13,0.0,0,11.31,1991 - 2004,Rod Beck,0
474,castifr01,82,104,297,268,10,2,4786,1660,809,190,506,1101,3.829,32.0,33,59.0,9,6871.0,9,878,71.0,46.0,79.0,13,0.0,0,9.4,1991 - 2005,Frank Castillo,2
475,cormirh01,71,64,683,108,7,2,3665,1248,547,121,317,760,4.837999999999999,37.0,39,51.0,4,5157.0,105,604,57.0,32.0,134.0,16,0.0,0,8.61,1991 - 2007,Rheal Cormier,0
476,eldreca01,86,74,341,192,19,9,4104,1340,672,173,576,939,3.816,17.0,39,50.0,2,5930.0,45,716,40.0,43.0,103.0,14,0.0,0,16.22,1991 - 2005,Cal Eldred,2
477,fasseje01,121,124,720,242,17,25,6101,2083,929,214,724,1643,4.843,50.0,86,37.0,8,8810.0,146,1042,108.0,62.0,144.0,16,0.0,0,25.18,1991 - 2006,Jeff Fassero,2
478,hentgpa01,131,112,344,306,34,1,6226,2111,996,269,775,1290,3.6880000000000006,29.0,66,49.0,10,8925.0,15,1076,57.0,60.0,171.0,14,0.0,0,33.0,1991 - 2004,Pat Hentgen,2
479,hernaro01,67,71,1010,3,0,326,3214,1002,411,96,462,945,5.0440000000000005,53.0,50,35.0,1,4632.0,667,475,56.0,21.0,83.0,17,0.0,0,18.47,1991 - 2007,Roberto Hernandez,0
480,mussimi01,270,153,537,536,57,0,10688,3460,1458,376,785,2813,4.6,29.0,71,60.0,1,14593.0,0,1559,90.0,82.0,293.0,18,1.0,0,82.78,1991 - 2008,Mike Mussina,2
481,neaglde01,124,92,392,286,20,3,5671,1887,891,250,594,1415,4.008,44.0,47,53.0,6,8031.0,23,948,79.0,55.0,120.0,13,0.0,0,22.52,1991 - 2003,Denny Neagle,2
482,remlimi01,53,55,639,59,4,20,2637,784,381,103,430,854,4.329,38.0,48,30.0,6,3806.0,110,412,43.0,25.0,70.0,14,0.0,0,11.35,1991 - 2006,Mike Remlinger,0
483,rhodear01,87,70,900,61,5,33,3563,1033,538,126,516,1152,5.184,48.0,43,16.0,3,5007.0,161,560,40.0,34.0,91.0,20,0.0,0,15.16,1991 - 2011,Arthur Rhodes,0
484,timlimi01,75,73,1058,4,0,141,3613,1168,486,118,377,872,5.379,72.0,31,47.0,3,5082.0,467,533,58.0,32.0,122.0,18,0.0,0,19.1,1991 - 2008,Mike Timlin,0
485,weathda01,73,88,964,69,0,75,4129,1432,650,133,604,976,7.226,78.0,41,57.0,6,6071.0,304,711,95.0,40.0,144.0,19,0.0,0,10.89,1991 - 2009,David Weathers,0
486,astacpe01,129,124,392,343,31,0,6590,2292,1140,291,726,1664,4.957000000000001,54.0,59,111.0,18,9472.0,11,1213,96.0,69.0,201.0,15,0.0,0,28.28,1992 - 2006,Pedro Astacio,2
487,batismi01,102,115,658,248,11,41,5869,2021,974,194,899,1250,5.816000000000001,58.0,102,79.0,6,8643.0,164,1089,88.0,74.0,205.0,18,0.0,0,14.48,1992 - 2012,Miguel Batista,2
488,brocado01,52,48,626,42,0,9,2640,885,391,85,310,642,4.013000000000001,34.0,33,35.0,7,3793.0,175,436,41.0,34.0,71.0,15,0.0,0,10.37,1992 - 2009,Doug Brocail,0
489,embreal01,39,45,882,4,0,25,2322,744,395,95,293,691,5.212,35.0,24,20.0,3,3318.0,217,429,31.0,41.0,58.0,16,0.0,0,2.38,1992 - 2009,Alan Embree,0
490,groombu01,31,32,786,15,0,27,2204,825,379,73,260,494,4.688999999999999,36.0,20,21.0,4,3226.0,195,403,19.0,30.0,75.0,14,0.0,0,6.760000000000001,1992 - 2005,Buddy Groom,0
491,hitchst01,74,76,281,200,10,3,3857,1374,685,181,471,997,4.218999999999999,25.0,61,42.0,11,5635.0,27,738,43.0,48.0,93.0,13,0.0,0,9.47,1992 - 2004,Sterling Hitchcock,2
492,martipe02,219,100,476,409,46,3,8482,2221,919,239,760,3154,3.978,30.0,62,141.0,6,11394.0,23,1006,74.0,63.0,148.0,18,1.0,BBWAA,86.08,1992 - 2009,Pedro Martinez,2
493,nelsoje01,48,45,798,0,0,33,2354,633,297,55,428,829,3.692,59.0,36,64.0,3,3402.0,237,329,49.0,29.0,64.0,15,0.0,0,14.72,1992 - 2006,Jeff Nelson,0
494,quantpa01,68,78,841,64,1,21,3767,1442,534,112,336,725,5.036999999999999,68.0,5,45.0,8,5428.0,228,601,56.0,49.0,138.0,14,0.0,0,18.14,1992 - 2005,Paul Quantrill,0
495,reedst01,49,44,833,0,0,18,2612,811,351,107,285,630,4.202,46.0,11,61.0,5,3662.0,197,384,35.0,26.0,79.0,14,0.0,0,17.78,1992 - 2005,Steve Reed,0
496,reynosh01,114,96,305,278,20,0,5375,1935,814,191,419,1403,3.882,33.0,38,41.0,8,7610.0,5,895,85.0,39.0,151.0,13,0.0,0,18.04,1992 - 2004,Shane Reynolds,2
497,sprinru01,36,45,740,27,1,9,2569,824,430,121,349,775,5.385,33.0,39,35.0,0,3716.0,168,458,23.0,29.0,41.0,18,0.0,0,3.08,1992 - 2010,Russ Springer,0
498,wakefti01,200,180,627,463,33,22,9679,3152,1582,418,1205,2156,4.832000000000002,33.0,134,186.0,8,13939.0,78,1791,51.0,109.0,232.0,19,0.0,0,34.54,1992 - 2011,Tim Wakefield,2
499,wickmbo01,63,61,835,28,1,267,3177,1051,420,80,432,785,4.845,45.0,32,38.0,2,4586.0,511,469,42.0,28.0,130.0,15,0.0,0,16.88,1992 - 2007,Bob Wickman,0
500,anderbr02,82,83,291,245,12,1,4641,1743,814,264,337,723,4.021,28.0,22,23.0,28,6532.0,11,906,49.0,60.0,154.0,13,0.0,0,10.86,1993 - 2005,Brian Anderson,2
501,guarded01,46,61,908,25,0,187,2834,894,452,138,348,798,4.953,39.0,25,16.0,2,4011.0,401,476,45.0,38.0,51.0,17,0.0,0,13.28,1993 - 2009,Eddie Guardado,0
502,hamptmi01,148,115,419,355,21,1,6805,2370,1024,200,901,1387,4.422000000000001,49.0,75,49.0,13,9824.0,12,1157,107.0,69.0,289.0,16,0.0,0,20.69,1993 - 2010,Mike Hampton,2
503,hoffmtr01,61,75,1035,0,0,601,3268,846,347,100,307,1133,4.04,58.0,49,9.0,0,4388.0,856,378,32.0,30.0,60.0,18,1.0,BBWAA,28.11,1993 - 2010,Trevor Hoffman,0
504,jonesto02,58,63,982,1,0,319,3216,1072,473,93,443,868,5.121,62.0,43,38.0,1,4650.0,619,518,48.0,38.0,117.0,16,0.0,0,10.25,1993 - 2008,Todd Jones,0
505,micelda01,43,52,631,9,0,39,2102,684,349,93,310,632,4.55,47.0,43,20.0,4,3069.0,225,383,34.0,29.0,49.0,14,0.0,0,2.45,1993 - 2006,Dan Miceli,0
506,oliveda02,118,98,766,229,11,7,5747,2037,960,216,720,1259,5.772,45.0,60,96.0,15,8346.0,121,1045,74.0,65.0,199.0,20,0.0,0,21.15,1993 - 2013,Darren Oliver,2
507,rueteki01,130,92,340,336,4,0,5754,2092,911,220,582,818,3.842000000000001,41.0,24,25.0,0,8210.0,1,1004,93.0,60.0,218.0,13,0.0,0,15.97,1993 - 2005,Kirk Rueter,2
508,seleaa01,148,112,404,352,15,0,6459,2413,1102,225,798,1407,4.295999999999999,39.0,54,112.0,2,9534.0,15,1208,53.0,90.0,197.0,15,0.0,0,19.95,1993 - 2007,Aaron Sele,2
509,tavarju01,88,82,828,108,2,23,4213,1540,696,113,563,842,5.71,72.0,43,96.0,11,6222.0,184,808,67.0,49.0,192.0,17,0.0,0,4.92,1993 - 2009,Julian Tavarez,0
510,trachst01,143,159,420,417,20,0,7503,2587,1219,348,943,1591,4.945,63.0,64,52.0,16,10799.0,1,1327,96.0,94.0,193.0,16,0.0,0,24.75,1993 - 2008,Steve Trachsel,2
511,williwo02,132,116,424,330,10,0,6649,2217,1031,309,711,1480,4.067,40.0,58,72.0,6,9475.0,34,1096,89.0,64.0,134.0,15,0.0,0,27.6,1993 - 2007,Woody Williams,2
512,worreti01,48,59,678,49,0,71,2921,963,429,107,366,758,4.805,41.0,17,27.0,2,4230.0,242,488,42.0,39.0,55.0,14,0.0,0,8.96,1993 - 2006,Tim Worrell,0
513,benitar01,40,47,762,0,0,289,2337,545,271,95,403,946,3.636,32.0,18,16.0,5,3253.0,527,296,24.0,22.0,47.0,15,0.0,0,17.41,1994 - 2008,Armando Benitez,0
514,liebejo01,131,124,401,327,25,2,6594,2388,1043,285,422,1553,3.95,52.0,30,49.0,13,9300.0,18,1158,93.0,76.0,164.0,14,0.0,0,25.5,1994 - 2008,Jon Lieber,2
515,limajo01,89,102,348,235,9,5,4703,1783,917,267,393,980,4.176,27.0,43,53.0,3,6790.0,40,972,64.0,58.0,115.0,13,0.0,0,6.21,1994 - 2006,Jose Lima,2
516,parkch01,124,98,476,287,10,2,5979,1872,965,230,910,1715,4.885000000000001,35.0,75,138.0,14,8714.0,52,1046,99.0,56.0,171.0,17,0.0,0,18.07,1994 - 2010,Chan Ho Park,2
517,byrdpa01,109,96,345,256,17,0,5091,1857,831,247,401,923,4.755,23.0,35,62.0,7,7266.0,30,929,39.0,57.0,124.0,14,0.0,0,15.920000000000002,1995 - 2009,Paul Byrd,2
518,estessh01,101,93,283,281,14,0,5035,1708,879,158,858,1210,3.749,36.0,79,57.0,9,7403.0,0,950,102.0,49.0,241.0,13,0.0,0,9.26,1995 - 2008,Shawn Estes,2
519,hawkila01,75,94,1042,98,2,127,4402,1607,702,163,456,983,6.590000000000001,35.0,70,21.0,7,6323.0,373,763,43.0,50.0,144.0,21,0.0,0,17.97,1995 - 2015,LaTroy Hawkins,0
520,isrinja01,51,55,724,52,3,300,3023,901,408,85,437,830,3.973,43.0,53,34.0,2,4322.0,499,450,35.0,32.0,81.0,16,0.0,0,12.26,1995 - 2012,Jason Isringhausen,0
521,loaizes01,126,114,377,333,14,1,6297,2352,1084,259,604,1382,5.329000000000001,40.0,32,75.0,9,9106.0,16,1170,73.0,79.0,182.0,14,0.0,0,22.95,1995 - 2008,Esteban Loaiza,2
522,myersmi01,25,24,883,0,0,14,1625,525,258,58,256,429,4.177,33.0,10,43.0,2,2385.0,195,278,26.0,15.0,61.0,13,0.0,0,8.13,1995 - 2007,Mike Myers,0
523,percitr01,35,43,703,1,0,358,2126,479,250,85,306,781,2.75,25.0,32,27.0,2,2915.0,546,271,16.0,16.0,18.0,14,0.0,0,17.09,1995 - 2009,Troy Percival,0
524,pettian01,256,153,531,521,26,0,9948,3448,1418,288,1031,2448,4.797000000000001,42.0,69,55.0,11,14074.0,3,1572,108.0,82.0,362.0,18,0.0,0,60.67,1995 - 2013,Andy Pettitte,2
525,reyesal01,23,16,384,2,0,32,1286,340,182,53,195,422,3.164,14.0,13,25.0,1,1817.0,150,190,17.0,16.0,23.0,13,0.0,0,5.92,1995 - 2008,Alberto Reyes,0
