,playerID,W,L,G,GS,CG,SV,IPouts,H,ER,HR,BB,SO,BAOpp,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,Years_Played,HoF,votedBy,WAR
9715,ginkeke01,3,3,76,0,0,3,206,66,36,12,36,77,0.76,2.0,9,2.0,0,304.0,15,44,1.0,0.0,3.0,3,0.0,,-0.2700000000000001
9716,gonsoto01,10,5,35,27,0,1,427,99,45,14,56,148,0.573,0.0,9,2.0,0,578.0,2,48,3.0,2.0,2.0,3,0.0,,4.83
9717,gordoal01,0,0,2,0,0,0,7,8,5,1,2,0,0.571,0.0,0,0.0,0,17.0,1,5,0.0,1.0,0.0,1,0.0,,-0.14
9718,gratebr01,5,3,67,3,0,0,199,62,30,4,18,50,0.763,7.0,4,9.0,0,278.0,11,32,0.0,3.0,10.0,3,0.0,,0.34
9719,grotzza01,1,0,19,0,0,0,74,25,20,4,19,22,0.589,1.0,7,5.0,0,119.0,5,21,0.0,2.0,3.0,2,0.0,,-0.52
9720,guerrja02,1,0,26,0,0,0,77,36,22,4,10,21,0.886,0.0,2,1.0,0,121.0,6,23,0.0,2.0,3.0,3,0.0,,-0.9099999999999999
9721,guilbta01,0,0,25,0,0,0,60,18,6,2,9,10,0.48,1.0,1,1.0,0,87.0,4,7,0.0,0.0,3.0,2,0.0,,0.42000000000000004
9722,hammejd01,2,1,40,0,0,0,117,36,19,5,23,35,0.476,1.0,2,2.0,0,175.0,11,19,0.0,0.0,3.0,2,0.0,,0.33999999999999997
9723,harpery01,5,4,118,0,0,1,341,111,59,18,33,106,0.7609999999999999,3.0,7,4.0,0,483.0,29,62,0.0,4.0,5.0,3,0.0,,0.7000000000000001
9724,hartlge01,1,1,57,0,0,0,199,78,55,9,48,66,1.0939999999999999,0.0,8,6.0,1,322.0,15,57,1.0,5.0,5.0,3,0.0,,-1.23
9725,harvehu01,1,2,26,0,0,0,71,19,9,4,9,23,0.62,0.0,2,1.0,0,99.0,3,11,0.0,1.0,2.0,3,0.0,,0.62
9726,harvejo01,1,0,22,0,0,0,64,21,10,3,13,19,0.7539999999999999,0.0,0,3.0,0,98.0,8,11,0.0,1.0,3.0,2,0.0,,0.16
9727,hearnta01,6,7,57,12,0,0,366,112,65,19,57,115,1.2029999999999998,1.0,8,4.0,0,525.0,13,71,1.0,6.0,13.0,3,0.0,,-0.44999999999999996
9728,helslry01,9,5,87,0,0,2,288,82,43,12,47,89,0.658,5.0,9,1.0,1,411.0,15,45,2.0,3.0,4.0,3,0.0,,0.9000000000000001
9729,hergeji01,3,3,43,1,0,0,134,41,21,5,21,37,1.113,2.0,0,5.0,1,191.0,13,22,1.0,2.0,5.0,3,0.0,,0.59
9730,hernada02,3,3,84,1,0,0,236,61,32,6,65,124,0.595,1.0,8,9.0,0,369.0,7,37,2.0,2.0,2.0,3,0.0,,1.38
9731,hernajo02,7,2,36,2,0,0,143,38,18,5,21,50,0.437,0.0,1,4.0,0,203.0,6,20,1.0,3.0,5.0,2,0.0,,1.01
9732,huangwe01,0,0,4,0,0,0,17,8,2,0,5,2,0.308,0.0,3,1.0,0,32.0,1,5,0.0,0.0,0.0,1,0.0,,-0.06
9733,hultzda01,0,0,6,0,0,0,10,4,0,0,2,5,0.267,0.0,0,1.0,0,18.0,0,0,0.0,0.0,0.0,1,0.0,,0.19
9734,irvinco01,12,17,51,35,0,1,671,251,118,31,56,160,1.077,1.0,4,12.0,0,971.0,2,129,5.0,4.0,23.0,3,0.0,,1.46
9735,jimened01,0,0,8,0,0,0,32,12,7,1,5,8,0.273,0.0,1,0.0,0,49.0,2,7,0.0,0.0,0.0,1,0.0,,0.06
9736,josepca01,0,0,2,0,0,0,4,0,0,0,0,0,0.0,0.0,0,0.0,0,4.0,2,0,0.0,0.0,0.0,1,0.0,,0.04
9737,karinja01,8,6,92,0,0,12,263,52,34,10,49,139,0.485,1.0,10,2.0,0,366.0,34,37,1.0,7.0,2.0,3,0.0,,1.6600000000000001
9738,kayan01,4,2,27,7,0,0,206,75,42,10,37,74,0.812,1.0,3,4.0,0,317.0,0,44,0.0,2.0,7.0,3,0.0,,-0.039999999999999994
9739,kelleky01,1,1,44,0,0,0,139,38,30,12,32,48,0.646,2.0,2,7.0,0,214.0,12,33,0.0,0.0,4.0,3,0.0,,-0.39
9740,kellemi03,7,17,39,39,0,0,511,212,114,20,83,173,0.802,1.0,6,9.0,0,784.0,0,117,4.0,6.0,20.0,3,0.0,,-1.1300000000000001
9741,kelletr01,0,3,14,0,0,0,35,17,12,4,6,11,0.734,0.0,3,0.0,0,59.0,5,12,0.0,4.0,0.0,2,0.0,,-0.42000000000000004
9742,kellyme01,23,27,64,64,0,0,1118,373,177,55,103,317,0.744,8.0,6,7.0,0,1569.0,0,186,8.0,9.0,26.0,3,0.0,,5.81
9743,kikucyu01,15,24,70,70,1,0,1097,381,202,66,132,326,0.7759999999999999,0.0,14,11.0,1,1581.0,0,218,1.0,8.0,40.0,3,0.0,,2.2199999999999998
9744,kingmi01,3,6,32,10,0,0,276,89,48,11,35,89,0.736,1.0,5,8.0,0,405.0,4,53,1.0,1.0,6.0,3,0.0,,1.5100000000000002
9745,kinslia01,0,0,1,0,0,0,3,1,0,0,2,0,0.333,0.0,0,1.0,0,6.0,1,0,0.0,0.0,1.0,1,0.0,,0.03
9746,klinebr01,1,4,37,0,0,0,138,46,28,9,22,41,0.393,0.0,3,1.0,0,203.0,9,29,1.0,1.0,6.0,2,0.0,,0.1
9747,kuhnejo01,2,0,14,0,0,0,38,12,7,3,5,12,0.524,0.0,0,0.0,0,55.0,3,7,0.0,0.0,1.0,2,0.0,,0.16999999999999998
9748,lailbr01,0,0,11,0,0,0,63,20,14,7,8,15,1.169,0.0,0,2.0,0,91.0,9,14,0.0,0.0,2.0,3,0.0,,-0.22999999999999998
9749,lakintr01,4,7,62,4,0,1,231,71,36,7,40,67,0.729,1.0,8,4.0,1,341.0,12,42,0.0,4.0,5.0,3,0.0,,0.5800000000000001
9750,lambepe01,3,7,21,21,0,0,285,131,79,20,38,60,0.75,3.0,5,6.0,0,450.0,0,81,4.0,3.0,7.0,2,0.0,,-1.05
9751,lovelri01,2,3,46,0,0,1,125,47,26,6,15,40,0.8969999999999999,3.0,2,2.0,0,184.0,7,27,1.0,2.0,4.0,3,0.0,,0.13999999999999996
9752,luciael01,1,0,25,0,0,0,101,36,20,4,24,27,0.275,1.0,4,3.0,0,159.0,9,20,0.0,1.0,3.0,1,0.0,,0.07
9753,luzarje01,9,11,43,27,0,2,499,169,99,30,68,173,0.9420000000000001,2.0,13,8.0,1,731.0,4,102,3.0,6.0,13.0,3,0.0,,0.13
9754,mailelu01,0,0,3,0,0,0,9,3,1,1,0,3,0.543,0.0,0,1.0,0,13.0,3,1,0.0,0.0,0.0,2,0.0,,0.05
9755,margeni01,4,11,32,22,0,0,331,124,75,20,40,90,0.8009999999999999,3.0,5,4.0,0,493.0,3,83,3.0,0.0,7.0,3,0.0,,-1.26
9756,markepa01,0,1,20,0,0,0,66,26,19,6,17,24,0.6739999999999999,1.0,2,3.0,1,110.0,8,21,0.0,0.0,1.0,1,0.0,,-0.41
9757,martibr01,7,8,132,2,0,0,418,147,58,14,41,112,0.7090000000000001,6.0,8,2.0,0,605.0,35,74,4.0,4.0,12.0,3,0.0,,1.37
9758,martico02,1,4,10,8,0,0,106,46,31,13,26,32,0.626,0.0,1,1.0,0,178.0,0,33,2.0,1.0,1.0,2,0.0,,-0.9199999999999999
9759,martini02,0,0,1,0,0,0,3,0,0,0,2,1,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0,1,0.0,,0.04
9760,martiru01,0,0,4,0,0,0,12,2,0,0,0,2,0.154,0.0,0,0.0,0,13.0,4,0,0.0,0.0,1.0,1,0.0,,0.11
9761,marveja01,0,3,4,4,0,0,52,25,16,4,6,9,0.338,0.0,0,2.0,0,84.0,0,16,2.0,0.0,0.0,1,0.0,,-0.37
9762,maydu01,6,5,31,19,0,0,341,94,37,15,27,111,0.6559999999999999,0.0,2,6.0,0,458.0,0,43,1.0,1.0,10.0,3,0.0,,2.01
9763,mazzach01,2,3,32,6,0,1,221,81,40,6,27,61,0.873,1.0,7,8.0,0,322.0,13,42,0.0,4.0,11.0,3,0.0,,-0.14000000000000012
9764,mcclare01,1,1,19,2,0,0,79,31,17,3,16,13,0.628,0.0,1,0.0,0,124.0,7,20,0.0,1.0,2.0,2,0.0,,-0.2
9765,mckaybr01,2,4,13,11,0,0,147,53,28,8,16,56,0.268,0.0,0,0.0,0,216.0,0,32,1.0,1.0,1.0,1,0.0,,-0.16
9766,mckayda02,0,0,26,0,0,0,80,21,18,4,18,34,0.903,1.0,2,1.0,0,118.0,11,19,0.0,0.0,2.0,2,0.0,,0.07
9767,menezco01,2,1,23,4,0,0,127,35,19,8,20,45,0.654,0.0,2,1.0,0,180.0,5,24,2.0,2.0,2.0,3,0.0,,0.029999999999999985
9768,mooredy01,0,0,1,0,0,0,3,5,4,0,2,0,0.625,0.0,0,0.0,0,10.0,1,4,0.0,0.0,0.0,1,0.0,,-0.12
9769,moranbr01,2,0,17,0,0,0,33,12,8,2,8,17,0.813,1.0,0,2.0,0,55.0,2,8,1.0,0.0,0.0,2,0.0,,-0.15000000000000002
9770,morejad01,2,2,16,8,0,0,96,40,21,10,9,37,0.93,0.0,0,0.0,0,141.0,1,22,0.0,0.0,4.0,3,0.0,,-0.24999999999999997
9771,munozan01,1,1,23,0,0,1,71,16,10,2,13,31,0.188,0.0,1,0.0,1,101.0,3,10,1.0,0.0,3.0,2,0.0,,-0.15999999999999998
9772,murphjr01,0,0,3,0,0,0,12,10,9,3,3,0,0.526,0.0,0,0.0,0,25.0,3,9,0.0,0.0,0.0,2,0.0,,-0.24000000000000002
9773,murphto04,0,0,3,0,0,0,9,1,2,0,1,2,0.125,0.0,0,0.0,0,11.0,3,2,0.0,2.0,1.0,1,0.0,,0.0
9774,nogosst01,0,2,8,0,0,0,29,15,10,4,2,11,0.637,0.0,0,0.0,0,46.0,6,10,0.0,1.0,0.0,2,0.0,,-0.15999999999999998
9775,nunezed02,0,0,1,0,0,0,3,1,1,1,0,0,0.25,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0,1,0.0,,-0.02
9776,osunajo01,0,0,2,0,0,0,7,3,1,1,0,0,0.333,0.0,0,0.0,0,9.0,1,1,0.0,0.0,1.0,1,0.0,,0.03
9777,owingch01,0,0,1,0,0,0,5,6,4,2,1,0,0.545,0.0,0,0.0,0,12.0,1,4,0.0,0.0,0.0,1,0.0,,-0.1
9778,paddach01,20,19,61,60,0,0,924,282,144,52,65,310,0.735,2.0,3,9.0,1,1272.0,0,158,11.0,7.0,18.0,3,0.0,,2.58
9779,palumjo01,0,4,9,4,0,0,57,24,20,8,11,26,0.573,0.0,0,2.0,0,95.0,0,20,1.0,0.0,1.0,2,0.0,,-0.36
9780,parrage01,0,0,1,0,0,0,0,1,5,0,4,0,1.0,0.0,1,0.0,0,5.0,0,5,0.0,0.0,0.0,1,0.0,,0.0
9781,payamjo01,1,3,41,1,0,0,172,50,22,6,20,43,0.981,2.0,1,1.0,0,235.0,11,26,1.0,0.0,6.0,3,0.0,,1.7000000000000002
9782,payanpe01,1,2,6,4,0,0,66,26,14,3,15,17,0.302,0.0,1,1.0,0,103.0,0,17,1.0,0.0,3.0,1,0.0,,-0.05
9783,perazjo01,0,0,3,0,0,0,5,3,1,0,0,0,0.917,0.0,0,0.0,0,7.0,2,1,0.0,0.0,1.0,2,0.0,,0.020000000000000004
9784,plesaza01,22,14,54,54,1,0,941,277,137,50,80,245,0.6759999999999999,1.0,6,11.0,1,1279.0,0,145,3.0,3.0,19.0,3,0.0,,4.74
9785,pocheco01,5,5,51,0,0,2,155,33,27,9,19,72,0.181,1.0,2,5.0,0,207.0,8,27,1.0,0.0,4.0,1,0.0,,0.43
9786,poppese01,1,1,34,0,0,1,116,50,24,3,18,45,1.365,2.0,5,3.0,0,181.0,13,29,0.0,0.0,8.0,3,0.0,,-0.28
9787,pukaj01,2,3,22,0,0,0,74,28,13,2,11,29,0.548,0.0,4,1.0,0,112.0,3,13,0.0,0.0,3.0,2,0.0,,0.95
9788,quantca01,16,11,81,43,0,1,854,266,115,35,83,241,1.002,3.0,6,15.0,0,1194.0,4,128,7.0,7.0,27.0,3,0.0,,5.24
9789,quijajo01,2,6,66,0,0,1,177,53,35,13,43,88,0.827,4.0,3,6.0,1,274.0,12,38,1.0,1.0,5.0,3,0.0,,-0.34
9790,ramirni01,6,5,64,0,0,0,332,107,56,16,46,99,0.724,6.0,6,2.0,0,485.0,13,67,1.0,5.0,6.0,3,0.0,,0.6699999999999999
9791,ramsema01,0,0,1,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,1,0.0,,0.04
9792,reedaj01,0,0,1,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,1,0.0,,0.04
9793,reyesge01,4,0,27,0,0,0,78,24,22,3,11,38,0.24,1.0,3,3.0,0,117.0,9,22,1.0,2.0,0.0,1,0.0,,-0.48
9794,rodrijo06,0,1,10,1,0,0,64,19,6,5,12,13,0.519,0.0,1,0.0,0,92.0,2,6,0.0,0.0,3.0,2,0.0,,-0.65
9795,rodrise01,0,0,2,0,0,0,4,0,0,0,0,1,0.0,0.0,0,0.0,0,4.0,2,0,0.0,0.0,0.0,1,0.0,,0.04
9796,rogerty01,12,4,126,0,0,16,380,117,36,7,22,98,0.7050000000000001,0.0,1,10.0,0,519.0,28,42,3.0,2.0,12.0,3,0.0,,3.6500000000000004
9797,romanjo03,9,4,94,0,0,25,279,66,30,13,39,127,0.609,0.0,2,5.0,0,385.0,48,34,1.0,0.0,2.0,3,0.0,,3.32
9798,rominau01,0,0,1,0,0,0,3,4,3,2,0,0,0.571,0.0,0,0.0,0,7.0,1,3,0.0,0.0,0.0,1,0.0,,-0.09
9799,rondojo02,0,0,1,0,0,0,3,2,0,0,0,0,0.4,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0,1,0.0,,0.04
9800,rosaad01,0,0,1,0,0,0,6,1,1,1,0,2,0.143,0.0,0,0.0,0,7.0,1,1,0.0,0.0,0.0,1,0.0,,0.01
9801,sandopa02,4,15,36,29,0,1,489,141,80,27,67,169,0.707,0.0,9,5.0,1,691.0,2,86,2.0,3.0,18.0,3,0.0,,4.01
9802,sborzjo01,4,4,74,0,0,1,217,64,35,10,37,78,0.653,1.0,8,0.0,0,313.0,25,38,0.0,4.0,4.0,3,0.0,,-0.27
9803,schrejo01,2,1,29,0,0,0,95,39,21,5,9,38,0.9259999999999999,1.0,1,2.0,0,142.0,5,21,0.0,1.0,2.0,3,0.0,,0.49
9804,scottta02,0,0,13,2,0,0,49,31,26,6,11,14,0.777,0.0,2,4.0,0,93.0,6,28,0.0,0.0,3.0,1,0.0,,-0.81
9805,selmasa01,1,2,59,0,0,1,164,39,29,7,27,52,0.758,1.0,2,9.0,0,236.0,20,30,2.0,3.0,3.0,3,0.0,,0.3
9806,shawami01,0,0,14,0,0,0,61,26,22,5,13,29,0.31,0.0,1,5.0,0,103.0,4,22,0.0,1.0,1.0,1,0.0,,-0.6
9807,shephch01,0,0,5,3,0,0,57,23,14,5,6,17,0.303,0.0,2,2.0,0,84.0,1,15,0.0,0.0,1.0,1,0.0,,-0.12
9808,smeltde01,4,2,19,7,0,1,209,70,33,10,18,56,0.6339999999999999,0.0,1,4.0,1,291.0,5,36,1.0,1.0,5.0,3,0.0,,1.02
9809,smithjo08,0,0,16,0,0,0,43,13,11,1,12,18,0.716,2.0,0,5.0,0,74.0,6,11,0.0,1.0,0.0,2,0.0,,-0.2
9810,sneedcy01,0,4,26,0,0,0,116,48,24,8,15,44,0.609,2.0,1,0.0,0,176.0,12,28,3.0,0.0,1.0,2,0.0,,-0.4
9811,sotogr01,6,9,122,7,0,20,433,136,72,18,86,150,0.6990000000000001,3.0,19,3.0,1,650.0,53,80,1.0,5.0,11.0,3,0.0,,1.9
9812,speiega01,0,1,24,0,0,0,62,24,12,3,10,21,0.8439999999999999,0.0,1,1.0,0,96.0,5,14,0.0,0.0,0.0,3,0.0,,0.15000000000000005
9813,stallja01,0,0,1,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,1,0.0,,0.04
9814,stashco01,1,1,44,1,0,0,167,56,26,7,14,68,0.749,0.0,2,2.0,0,236.0,6,26,0.0,3.0,3.0,3,0.0,,0.37
9815,stassma01,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0,1,0.0,,0.01
9816,staumjo01,6,4,106,0,0,5,332,84,36,12,53,124,0.671,2.0,5,6.0,0,464.0,29,45,0.0,0.0,8.0,3,0.0,,2.31
9817,stjohlo01,0,0,7,0,0,0,20,7,4,0,4,5,0.241,0.0,0,0.0,0,33.0,4,4,0.0,0.0,0.0,1,0.0,,-0.020000000000000004
9818,suarejo01,10,16,44,31,1,0,545,195,115,35,74,159,1.1219999999999999,2.0,10,15.0,2,811.0,2,122,3.0,4.0,17.0,3,0.0,,-0.13000000000000006
9819,sulseco01,6,9,86,0,0,13,280,70,33,7,43,101,0.609,1.0,7,0.0,1,386.0,31,38,3.0,1.0,6.0,3,0.0,,2.58
9820,swanser01,1,10,69,10,0,3,303,95,61,25,24,96,0.7989999999999999,2.0,3,5.0,0,426.0,14,71,0.0,3.0,5.0,3,0.0,,-0.3100000000000001
9821,tatedi01,1,9,90,0,0,3,316,88,54,11,37,83,0.64,0.0,10,14.0,1,444.0,25,57,2.0,9.0,8.0,3,0.0,,1.72
9822,taylojo02,4,3,121,1,0,1,307,92,42,9,44,129,0.708,4.0,5,6.0,0,439.0,21,43,0.0,1.0,3.0,3,0.0,,2.3
9823,thorntr01,7,12,72,35,0,0,627,225,116,36,80,207,1.054,1.0,8,9.0,0,926.0,4,127,2.0,9.0,14.0,3,0.0,,0.69
9824,thorple01,3,5,24,7,0,0,178,76,38,9,27,47,0.9309999999999999,0.0,4,0.0,0,267.0,7,42,0.0,1.0,11.0,3,0.0,,-0.71
9825,tinocje01,0,3,31,0,0,1,138,44,25,15,30,34,1.119,1.0,3,2.0,0,203.0,6,29,0.0,1.0,6.0,3,0.0,,0.040000000000000036
9826,urenari01,0,0,1,0,0,0,3,4,4,1,1,0,0.571,0.0,0,0.0,0,8.0,1,4,0.0,0.0,0.0,1,0.0,,-0.12
9827,urquijo01,11,5,34,32,0,0,533,147,70,27,34,147,0.6649999999999999,0.0,6,3.0,0,706.0,0,70,4.0,1.0,8.0,3,0.0,,3.33
9828,valdeph01,3,1,63,0,0,1,259,85,44,10,44,83,0.79,1.0,6,12.0,0,389.0,22,52,1.0,5.0,8.0,3,0.0,,0.58
9829,wagueja01,5,5,27,13,0,0,287,102,54,14,38,79,0.595,0.0,2,7.0,0,425.0,2,63,0.0,1.0,8.0,2,0.0,,0.020000000000000018
9830,walkeje02,0,0,6,0,0,0,28,9,2,0,4,6,0.265,0.0,0,0.0,0,38.0,3,2,0.0,0.0,2.0,1,0.0,,0.23
9831,walshja01,0,0,5,0,0,0,15,3,1,0,6,5,0.176,0.0,0,0.0,0,23.0,5,1,0.0,0.0,1.0,1,0.0,,0.12
9832,warrear01,4,0,32,0,0,0,79,13,3,1,10,39,0.258,1.0,1,1.0,0,103.0,8,3,1.0,0.0,0.0,2,0.0,,1.19
9833,webbja01,9,4,78,0,0,3,230,69,21,8,31,71,0.684,5.0,6,2.0,0,324.0,31,34,2.0,1.0,9.0,3,0.0,,1.09
9834,webblo01,16,10,48,45,0,0,727,233,106,18,74,241,0.8,1.0,9,16.0,0,1016.0,0,116,3.0,5.0,29.0,3,0.0,,4.79
9835,wilkest01,0,0,5,0,0,1,19,8,5,3,0,1,0.673,0.0,0,0.0,0,27.0,5,5,0.0,0.0,0.0,2,0.0,,-0.03
9836,willide03,12,3,93,0,0,3,284,62,22,8,43,154,0.5860000000000001,0.0,6,5.0,1,393.0,8,30,2.0,1.0,5.0,3,0.0,,2.7199999999999998
9837,wothema01,0,0,2,0,0,0,14,10,8,2,2,2,0.435,0.0,0,1.0,0,26.0,1,8,0.0,0.0,0.0,1,0.0,,-0.41
9838,yamamjo01,5,7,21,19,0,0,290,91,65,19,45,98,0.994,1.0,5,7.0,0,425.0,0,72,0.0,3.0,6.0,3,0.0,,-0.27
9839,yardler01,2,1,51,0,0,0,161,55,21,6,23,31,0.8089999999999999,2.0,1,5.0,0,238.0,11,26,3.0,2.0,11.0,3,0.0,,0.3
9840,ynoahu01,4,6,29,22,0,0,347,105,61,17,39,120,0.901,2.0,6,6.0,1,488.0,2,62,1.0,4.0,8.0,3,0.0,,0.8699999999999999
9841,youngal01,11,15,72,24,0,0,545,188,99,37,68,153,1.145,8.0,6,8.0,0,799.0,12,113,5.0,7.0,16.0,3,0.0,,-0.45
9842,zeuchtj01,2,4,13,7,0,0,147,52,25,9,24,31,0.782,0.0,2,0.0,0,220.0,1,31,0.0,0.0,3.0,3,0.0,,0.18000000000000005
9843,zimmeky01,5,2,83,3,0,2,286,88,55,9,59,90,0.755,1.0,13,1.0,0,416.0,16,58,0.0,4.0,17.0,3,0.0,,0.019999999999999962
9844,zobribe01,0,0,1,0,0,0,3,0,0,0,2,1,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0,1,0.0,,0.03
9845,abreual01,2,1,30,0,0,1,114,31,24,9,21,37,0.706,1.0,3,4.0,1,167.0,15,25,0.0,3.0,3.0,2,0.0,,-0.14999999999999997
9846,akinke01,3,12,32,23,0,0,362,137,83,20,50,117,0.552,1.0,5,3.0,2,543.0,1,87,1.0,7.0,7.0,2,0.0,,1.02
9847,anderia01,12,7,30,30,0,0,482,126,58,17,67,165,0.393,2.0,11,3.0,0,673.0,0,62,5.0,1.0,12.0,2,0.0,,4.49
9848,antonte01,2,3,36,4,0,3,207,37,19,7,29,87,0.317,0.0,3,5.0,0,269.0,5,19,0.0,2.0,9.0,2,0.0,,2.9899999999999998
9849,arciaor01,0,0,2,0,0,0,6,4,4,1,1,0,0.444,0.0,0,0.0,0,11.0,2,4,0.0,1.0,0.0,1,0.0,,-0.12
9850,bacusda01,0,0,11,0,0,0,34,14,10,1,9,7,0.298,0.0,0,0.0,0,57.0,3,10,0.0,1.0,1.0,1,0.0,,-0.11
9851,bailebr01,0,0,5,0,0,0,22,6,2,1,3,4,0.231,0.0,1,1.0,0,30.0,1,2,0.0,0.0,0.0,1,0.0,,0.13
9852,baragca01,7,2,49,1,0,2,136,36,14,4,17,35,0.44499999999999995,2.0,1,4.0,0,186.0,7,17,0.0,3.0,3.0,2,0.0,,0.9199999999999999
9853,beaslje01,0,1,9,0,0,0,29,9,8,3,9,14,0.867,2.0,2,2.0,0,50.0,7,9,0.0,1.0,0.0,2,0.0,,-0.19999999999999998
9854,bemboan01,0,0,2,0,0,0,6,3,2,1,1,0,0.429,0.0,0,0.0,0,11.0,2,2,0.0,0.0,0.0,2,0.0,,-0.03
9855,benjawe01,2,3,21,3,0,0,135,53,34,10,24,40,0.573,0.0,1,0.0,0,210.0,4,35,0.0,1.0,3.0,2,0.0,,-0.68
9856,bickfph01,4,2,58,0,0,1,157,40,20,7,19,61,1.261,7.0,1,5.0,0,216.0,8,22,0.0,2.0,4.0,2,0.0,,1.02
9857,bielabr01,6,7,40,8,0,1,246,87,49,14,38,72,0.5589999999999999,0.0,4,5.0,0,366.0,9,55,3.0,3.0,11.0,2,0.0,,-0.8999999999999999
9858,blewesc01,0,0,5,0,0,0,24,9,3,0,6,8,0.5880000000000001,0.0,0,0.0,0,37.0,3,3,0.0,0.0,1.0,2,0.0,,0.12000000000000001
9859,braymbe01,1,0,3,1,0,0,22,7,1,0,5,8,0.241,0.0,0,0.0,0,34.0,0,1,0.0,0.0,0.0,1,0.0,,0.41
9860,brogdco01,6,4,65,1,0,1,207,52,27,9,23,67,0.349,3.0,2,1.0,0,279.0,11,32,1.0,2.0,4.0,2,0.0,,1.3499999999999999
9861,brubajt01,6,16,35,33,0,0,515,171,100,34,55,177,0.516,1.0,7,12.0,1,743.0,0,102,5.0,3.0,6.0,2,0.0,,-0.08999999999999997
9862,bubickr01,7,13,39,30,0,0,540,173,88,30,81,163,0.511,1.0,0,9.0,1,778.0,3,96,0.0,3.0,26.0,2,0.0,,0.7400000000000002
9863,burdiza01,0,1,15,0,0,0,52,24,15,7,8,18,0.675,0.0,1,2.0,0,86.0,2,18,0.0,2.0,0.0,2,0.0,,-0.55
9864,burrobe01,0,1,11,1,0,0,53,24,21,8,11,11,0.95,0.0,0,1.0,0,88.0,3,22,0.0,4.0,0.0,2,0.0,,-0.68
9865,castada01,1,4,12,10,0,0,150,52,21,6,19,25,0.531,0.0,1,1.0,0,218.0,0,24,1.0,1.0,6.0,2,0.0,,1.01
9866,castehu01,2,3,22,7,0,0,169,60,33,9,20,41,0.55,0.0,0,4.0,0,247.0,6,34,5.0,0.0,7.0,2,0.0,,0.28
9867,castery01,1,4,11,10,0,0,140,42,30,13,30,27,0.653,0.0,1,6.0,0,206.0,0,32,0.0,1.0,5.0,2,0.0,,0.14
9868,castran02,1,2,26,0,0,1,77,24,15,5,9,33,0.487,2.0,4,3.0,0,114.0,8,17,0.0,1.0,1.0,2,0.0,,-0.24
9869,cederbl01,0,0,5,0,0,0,12,3,2,0,1,4,0.2,0.0,1,0.0,0,16.0,2,2,0.0,0.0,0.0,1,0.0,,0.02
9870,cleavga01,2,4,23,1,0,0,56,22,7,5,12,22,0.79,1.0,0,1.0,0,88.0,8,12,1.0,1.0,4.0,2,0.0,,0.009999999999999998
9871,codyky01,1,3,15,5,0,0,102,31,14,4,15,32,0.517,0.0,4,3.0,0,147.0,5,16,0.0,1.0,4.0,2,0.0,,0.46
9872,colined01,0,0,1,0,0,0,1,4,3,1,2,0,0.8,0.0,0,0.0,0,7.0,0,3,0.0,0.0,0.0,1,0.0,,-0.15
9873,crismna01,3,1,51,0,0,0,269,93,37,12,25,79,0.47400000000000003,3.0,3,8.0,0,382.0,20,43,2.0,0.0,11.0,2,0.0,,1.13
9874,crochga01,3,5,59,0,0,0,181,45,17,2,27,73,0.356,2.0,4,2.0,0,252.0,13,22,2.0,2.0,5.0,2,0.0,,1.52
9875,crowewi01,4,10,29,28,0,0,375,140,82,30,65,119,0.654,1.0,3,7.0,1,570.0,0,88,3.0,1.0,7.0,2,0.0,,0.0
9876,cruzje01,0,0,1,0,0,0,3,3,2,0,1,2,0.6,0.0,0,0.0,0,7.0,0,2,0.0,1.0,0.0,1,0.0,,-0.14
9877,davidtu01,0,1,5,5,0,0,65,18,10,4,12,20,0.538,0.0,0,0.0,0,96.0,0,15,1.0,1.0,1.0,2,0.0,,-0.14000000000000007
9878,demertr01,0,0,1,0,0,0,3,4,4,2,0,0,0.571,0.0,0,0.0,0,7.0,1,4,0.0,0.0,0.0,1,0.0,,-0.12
9879,doyleto01,0,0,3,0,0,0,7,6,6,0,4,2,0.462,0.0,0,0.0,0,17.0,2,6,0.0,0.0,0.0,1,0.0,,-0.21
9880,dunnida01,7,10,34,32,0,0,455,151,74,17,56,149,0.47200000000000003,0.0,13,9.0,0,653.0,0,78,1.0,1.0,13.0,2,0.0,,1.44
9881,eibnebr01,0,0,3,0,0,0,10,7,5,2,4,4,0.412,1.0,1,0.0,0,21.0,2,7,0.0,0.0,1.0,1,0.0,,-0.22
9882,elledse01,1,0,23,0,0,0,70,24,12,3,15,25,0.5640000000000001,0.0,3,2.0,0,104.0,7,12,0.0,1.0,2.0,2,0.0,,-0.05
